Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day
GILD_10421,2015/7/28,68,132,97,14,48,17,0.022887631249707045,2015-07-28 00:00:00
GILD_9955,2017/2/7,160,167,137,13,63,22,0.010222376985892678,2017-02-07 00:00:00
GILD_9954,2016/11/1,107,147,93,13,43,12,0.005975858451982008,2016-11-01 00:00:00
GILD_10426,2015/10/27,78,119,81,14,47,17,0.02144897256711831,2015-10-27 00:00:00
GILD_10423,2015/2/3,72,101,102,10,71,23,0.00932289143053544,2015-02-03 00:00:00
GILD_9951,2016/2/2,82,163,129,9,47,9,-0.01594293775884792,2016-02-02 00:00:00
GILD_9952,2016/4/29,105,144,110,17,45,30,-0.09061856613945718,2016-04-29 00:00:00
GILD_10107,2017/7/26,135,123,98,15,45,6,0.006102584630773622,2017-07-26 00:00:00
GILD_9713,2012/2/3,95,98,111,10,90,6,0.1093084412803922,2012-02-03 00:00:00
GILD_10360,2020/2/4,107,197,110,5,55,16,,
GILD_10110,2018/5/1,90,150,82,6,50,5,0.004568658262819714,2018-05-01 00:00:00
GILD_9737,2013/10/29,79,86,80,12,95,13,0.01120320974040423,2013-10-29 00:00:00
GILD_10247,2019/5/2,101,228,94,14,60,13,0.0066286463229483505,2019-05-02 00:00:00
GILD_9740,2014/7/23,108,106,108,10,72,15,0.011306330304863277,2014-07-23 00:00:00
GILD_10108,2017/10/26,82,105,102,21,72,8,-0.025159621374223118,2017-10-26 00:00:00
GILD_9738,2014/2/4,68,91,82,8,58,14,0.04046676059767696,2014-02-04 00:00:00
GILD_10109,2018/2/6,93,124,90,1,61,5,0.025647498231376572,2018-02-06 00:00:00
GILD_9736,2013/7/25,96,75,76,18,59,12,0.01636605752764675,2013-07-25 00:00:00
GIS_10262,2018/6/27,92,212,48,0,116,5,-0.0071646074949108796,2018-06-27 00:00:00
GIS_9986,2016/3/23,101,227,50,2,63,2,0.00361897355967411,2016-03-23 00:00:00
GIS_10263,2018/9/18,84,225,58,1,41,7,-0.07619843740354948,2018-09-18 00:00:00
GIS_9980,2014/9/17,98,191,63,3,58,2,-0.044189515995402884,2014-09-17 00:00:00
GIS_9978,2014/3/19,82,166,51,2,49,7,0.0005916504542657908,2014-03-19 00:00:00
GIS_9983,2015/7/1,83,170,45,2,79,12,0.02458720211541809,2015-07-01 00:00:00
GIS_10136,2017/3/21,116,171,77,4,40,4,-0.00829737825965604,2017-03-21 00:00:00
GIS_9820,2012/6/27,63,151,64,2,60,11,-0.01572745124037156,2012-06-27 00:00:00
GIS_10139,2017/12/20,97,337,49,7,55,5,0.01960779511495025,2017-12-20 00:00:00
GIS_9824,2013/6/26,59,203,54,3,56,4,-0.004759018171313301,2013-06-26 00:00:00
GIS_9984,2015/9/22,91,201,49,2,39,3,0.005986972127252299,2015-09-22 00:00:00
GIS_10267,2019/9/18,97,275,50,0,44,3,-0.00908595331803108,2019-09-18 00:00:00
GIS_9976,2013/9/18,78,162,72,2,19,0,0.007432759253821253,2013-09-18 00:00:00
GIS_10135,2016/12/20,119,226,60,5,72,4,-0.025531249211698803,2016-12-20 00:00:00
GIS_9823,2013/3/20,54,176,36,5,32,3,0.02563555554386809,2013-03-20 00:00:00
GIS_9985,2015/12/17,86,180,47,4,42,2,-0.03311368693947258,2015-12-17 00:00:00
GIS_9982,2015/3/18,67,168,50,2,27,5,0.01556198626635674,2015-03-18 00:00:00
GIS_10265,2019/3/20,74,261,48,1,31,7,0.022226909393594733,2019-03-20 00:00:00
GIS_9979,2014/6/25,72,203,43,5,48,5,-0.03612667437325479,2014-06-25 00:00:00
GIS_10268,2019/12/18,82,275,53,2,58,1,0.01935982694420879,2019-12-18 00:00:00
GIS_10137,2017/6/28,88,238,51,1,85,7,0.01621033328100041,2017-06-28 00:00:00
GIS_10134,2016/9/21,94,233,38,2,40,4,0.00865541289648375,2016-09-21 00:00:00
GIS_9987,2016/6/29,92,218,46,5,75,3,0.03193428232819495,2016-06-29 00:00:00
GIS_9821,2012/9/19,80,173,60,3,39,3,0.018061538022612792,2012-09-19 00:00:00
GIS_10264,2018/12/19,107,268,55,2,47,7,0.05040867672104432,2018-12-19 00:00:00
GIS_10140,2018/3/21,82,212,54,2,85,2,-0.08852397269431611,2018-03-21 00:00:00
GIS_9977,2013/12/18,99,228,59,2,90,4,0.003025367197297957,2013-12-18 00:00:00
GIS_9822,2012/12/19,67,211,71,1,30,4,-0.011970313491032504,2012-12-19 00:00:00
GLW_5828,2012/4/25,157,154,97,7,48,7,0.07116103236849125,2012-04-25 00:00:00
GLW_5811,2018/1/30,79,203,52,7,59,18,-0.05605834069913318,2018-01-30 00:00:00
GLW_5823,2016/4/26,129,165,71,12,63,13,-0.0834525539962957,2016-04-26 00:00:00
GLW_5832,2013/4/24,127,131,102,16,64,9,0.05483627271540703,2013-04-24 00:00:00
GLW_5801,2020/1/29,80,155,49,17,59,13,0.012500013623918838,2020-01-29 00:00:00
GLW_5798,2019/4/30,59,210,58,13,42,10,-0.055736708754249735,2019-04-30 00:00:00
GLW_5807,2017/1/24,66,167,71,18,51,19,0.05692369080962911,2017-01-24 00:00:00
GLW_5808,2017/4/26,87,187,83,14,63,18,-0.005255834655467639,2017-04-26 00:00:00
GLW_5836,2014/4/28,105,156,85,27,44,7,0.011089659825195277,2014-04-28 00:00:00
GLW_5820,2015/7/28,142,176,93,15,57,3,-0.004336039045957696,2015-07-28 00:00:00
GLW_5796,2018/10/23,41,212,43,12,39,14,0.01881284220374191,2018-10-23 00:00:00
GLW_5800,2019/10/29,72,154,56,13,33,12,-0.011434184073533249,2019-10-29 00:00:00
GLW_5821,2015/10/27,114,191,74,18,69,11,0.054272549112025725,2015-10-27 00:00:00
GLW_5816,2014/7/29,132,113,90,22,46,4,-0.09297049015834023,2014-07-29 00:00:00
GLW_5797,2019/1/29,43,210,41,18,38,15,0.11067195463777213,2019-01-29 00:00:00
GLW_5835,2014/1/28,145,111,89,28,56,3,-0.061470854780101614,2014-01-28 00:00:00
GLW_5819,2015/4/28,151,182,93,10,45,10,-0.013851629918102515,2015-04-28 00:00:00
GLW_5805,2016/7/27,112,185,83,17,49,10,-0.010133547795118993,2016-07-27 00:00:00
GLW_5810,2017/10/24,66,221,48,13,42,8,0.06431190571329415,2017-10-24 00:00:00
GLW_5834,2013/10/30,116,140,98,17,52,4,-0.029126226283002432,2013-10-30 00:00:00
GLW_5799,2019/7/30,69,170,50,10,33,7,-0.07917885561314264,2019-07-30 00:00:00
GLW_5830,2012/10/24,141,167,105,21,66,7,-0.09395974968075738,2012-10-24 00:00:00
GLW_5822,2016/1/26,109,189,57,4,78,4,0.05668250850938095,2016-01-26 00:00:00
GLW_5833,2013/7/30,127,105,96,10,52,4,-0.012995500875750632,2013-07-30 00:00:00
GLW_5809,2017/7/26,77,188,85,20,54,11,-0.05322131761515059,2017-07-26 00:00:00
GLW_5867,2012/1/25,172,146,123,8,87,15,-0.10738712086961012,2012-01-25 00:00:00
GLW_5829,2012/7/25,159,113,101,7,66,3,-0.07705048674526982,2012-07-25 00:00:00
GLW_5806,2016/10/25,78,158,65,12,46,14,-0.03850984092919574,2016-10-25 00:00:00
GLW_5795,2018/7/25,65,224,55,12,45,20,0.113308721736888,2018-07-25 00:00:00
GM_9809,2016/4/21,59,156,68,0,35,8,0.014600846248969734,2016-04-21 00:00:00
GM_9722,2013/5/2,117,142,73,4,59,3,0.032471820156617426,2013-05-02 00:00:00
GM_10130,2018/2/6,85,177,80,2,56,17,0.05867475066023986,2018-02-06 00:00:00
GM_9973,2016/10/25,72,163,99,5,57,14,-0.04184351667437969,2016-10-25 00:00:00
GM_10259,2019/8/1,111,210,94,12,76,9,-0.004709931234266329,2019-08-01 00:00:00
GM_9972,2016/7/21,85,191,90,4,58,16,0.017148269676203087,2016-07-21 00:00:00
GM_10260,2019/10/29,117,162,120,15,66,23,0.04284933736291974,2019-10-29 00:00:00
GM_9633,2015/4/23,103,186,73,4,45,9,-0.033369259514492544,2015-04-23 00:00:00
GM_10256,2018/10/31,75,161,62,2,35,10,0.09093617035796052,2018-10-31 00:00:00
GM_9742,2014/2/6,166,191,68,13,55,5,-0.0002838290509100672,2014-02-06 00:00:00
GM_9743,2014/4/24,198,153,53,6,51,2,-0.006397244100252775,2014-04-24 00:00:00
GM_10427,2015/7/23,98,181,87,0,84,12,0.03960398657276887,2015-07-23 00:00:00
GM_9717,2012/2/16,167,197,63,4,61,12,0.08985157415554101,2012-02-16 00:00:00
GM_9721,2013/2/14,121,182,78,6,61,25,-0.03208929451851161,2013-02-14 00:00:00
GM_9719,2012/8/2,115,128,59,7,40,7,-0.026449667436397317,2012-08-02 00:00:00
GM_10129,2017/10/24,77,145,65,2,63,10,0.02945731941105478,2017-10-24 00:00:00
GM_10420,2015/2/4,151,180,68,7,47,11,0.05444385855623257,2015-02-04 00:00:00
GM_9718,2012/5/3,130,135,61,2,36,2,-0.024422130767088542,2012-05-03 00:00:00
GM_9745,2014/10/23,163,148,77,7,64,12,-0.012136670943733052,2014-10-23 00:00:00
GM_10257,2019/2/6,86,163,68,6,68,14,0.015521644330626971,2019-02-06 00:00:00
GM_10132,2018/7/25,89,175,98,8,56,12,-0.04635253387983607,2018-07-25 00:00:00
GM_9974,2017/2/7,61,183,83,5,65,15,-0.04697266551517987,2017-02-07 00:00:00
GM_9744,2014/7/24,220,197,87,13,62,17,-0.044640421698928116,2014-07-24 00:00:00
GM_9640,2013/7/25,110,134,43,6,51,2,-0.001615443176621878,2013-07-25 00:00:00
GM_10128,2017/7/25,100,187,78,2,75,12,-0.006979341209657375,2017-07-25 00:00:00
GM_10428,2015/10/21,88,205,76,11,65,16,0.05794500159002691,2015-10-21 00:00:00
GM_9741,2013/10/30,111,142,60,1,41,6,0.032445871447245984,2013-10-30 00:00:00
GM_10133,2018/9/5,33,77,66,3,13,2,-0.008707796962943659,2018-09-05 00:00:00
GM_10258,2019/4/30,105,189,80,1,57,10,-0.026493316747360773,2019-04-30 00:00:00
GM_10261,2020/2/6,240,631,192,20,206,49,,
GOOG_1170,2012/10/18,98,201,74,2,49,4,-0.08006721848993402,2012-10-18 00:00:00
GOOG_1489,2018/4/23,53,184,45,6,36,14,-0.005135335861750745,2018-04-23 00:00:00
GOOG_1335,2013/10/17,83,226,63,0,34,5,-0.010289199761501666,2013-10-17 00:00:00
GOOG_1490,2018/7/23,57,209,44,6,53,11,0.017376817839648732,2018-07-23 00:00:00
GOOG_1484,2017/1/26,55,178,51,1,49,7,-0.004212139442696938,2017-01-26 00:00:00
GOOG_1339,2014/10/16,62,152,59,4,40,9,-0.010414497989950644,2014-10-16 00:00:00
GOOG_1491,2019/4/29,55,157,49,7,64,17,0.012105127964259887,2019-04-29 00:00:00
GOOG_1488,2018/1/31,54,180,46,5,52,9,0.0053708464579897966,2018-01-31 00:00:00
GOOG_1167,2012/1/19,65,195,62,2,38,11,0.010522825994893958,2012-01-19 00:00:00
GOOG_1337,2014/4/16,96,178,74,4,55,11,0.03746915705007048,2014-04-16 00:00:00
GOOG_1169,2012/7/19,99,164,63,5,59,7,0.021179074310838875,2012-07-19 00:00:00
GOOG_1486,2017/7/24,57,162,47,1,42,5,0.007626571635539925,2017-07-24 00:00:00
GOOG_1340,2015/1/29,91,133,53,0,30,7,0.0012940776641006124,2015-01-29 00:00:00
GOOG_1333,2013/4/18,104,197,63,3,39,4,-0.0212763292372502,2013-04-18 00:00:00
GOOG_1342,2015/7/16,82,180,49,10,23,7,0.03503981633888409,2015-07-16 00:00:00
GOOG_1171,2013/1/22,118,247,98,14,66,9,-0.002327909284410068,2013-01-22 00:00:00
GOOG_1492,2019/10/28,46,151,60,7,42,8,0.019658054920206558,2019-10-28 00:00:00
GOOG_1485,2017/4/27,72,232,43,7,37,10,0.0028908258150017736,2017-04-27 00:00:00
GOOG_1487,2017/10/26,59,173,54,1,32,10,-0.00079111865218362,2017-10-26 00:00:00
GOOG_1344,2016/2/1,53,183,55,4,34,10,0.012181153030853986,2016-02-01 00:00:00
GOOG_1336,2014/1/30,95,165,61,1,35,5,0.02571998069078174,2014-01-30 00:00:00
GOOG_1341,2015/4/23,90,200,49,0,55,2,0.014155495650001182,2015-04-23 00:00:00
GOOG_1343,2015/10/22,53,152,46,5,34,8,0.01428548090605686,2015-10-22 00:00:00
GOOG_1168,2012/4/12,57,193,73,5,56,12,0.02366506789212508,2012-04-12 00:00:00
GPC_10356,2017/2/21,57,178,48,3,28,5,-0.02980033827918993,2017-02-21 00:00:00
GPC_10122,2014/10/20,64,185,95,5,34,5,0.010050811507349431,2014-10-20 00:00:00
GPC_10249,2018/7/19,58,233,75,4,26,7,0.028215215849469063,2018-07-19 00:00:00
GPC_10248,2018/4/19,81,197,64,1,38,4,-0.03524519701391382,2018-04-19 00:00:00
GPC_10118,2013/10/18,98,168,81,3,31,6,-0.026247309710263456,2013-10-18 00:00:00
GPC_10117,2013/7/18,71,194,114,0,36,7,-0.02127660732158909,2013-07-18 00:00:00
GPC_10250,2018/10/18,81,264,56,4,46,4,0.05970149612796605,2018-10-18 00:00:00
GPC_10119,2014/2/18,99,206,89,2,36,6,0.016986698844752457,2014-02-18 00:00:00
GPC_10255,2020/2/19,98,237,73,2,47,3,,
GPC_10358,2016/7/19,107,203,89,1,38,5,-0.02196514433642416,2016-07-19 00:00:00
GPC_10123,2015/2/17,64,194,80,2,44,4,-0.004123301897439258,2015-02-17 00:00:00
GPC_10252,2019/4/18,68,223,44,1,32,2,-0.06333278350370143,2019-04-18 00:00:00
GPC_10253,2019/7/18,123,243,85,1,37,4,-0.04509881192818721,2019-07-18 00:00:00
GPC_10115,2013/2/19,80,200,97,3,51,5,-0.037654008251365,2013-02-19 00:00:00
GPC_10254,2019/10/17,90,227,72,1,39,6,0.012278695457110578,2019-10-17 00:00:00
GPC_10112,2012/4/19,61,150,73,4,32,4,-0.017041088099350676,2012-04-19 00:00:00
GPC_10124,2015/4/21,60,146,65,1,24,7,-0.0012963459757766582,2015-04-21 00:00:00
GPC_10353,2017/10/19,74,186,73,5,29,1,-0.08496533816061402,2017-10-19 00:00:00
GPC_10114,2012/10/18,84,162,80,3,23,10,-0.0030615926071831945,2012-10-18 00:00:00
GPC_10113,2012/7/19,87,165,90,8,37,5,0.02418463499385459,2012-07-19 00:00:00
GPC_9971,2012/2/21,68,187,80,2,26,5,-0.02698994218273276,2012-02-21 00:00:00
GPC_10357,2016/10/19,121,198,76,2,28,8,-0.0439023953765314,2016-10-19 00:00:00
GPC_10116,2013/4/19,91,135,94,2,39,4,-0.02177953948449607,2013-04-19 00:00:00
GPC_10121,2014/7/21,47,195,66,4,63,8,0.002179089421856517,2014-07-21 00:00:00
GPC_10251,2019/2/19,58,233,51,1,30,4,0.014778362500280197,2019-02-19 00:00:00
GPC_10126,2015/10/19,105,208,87,2,50,5,0.016570664061483775,2015-10-19 00:00:00
GPC_10359,2016/4/19,95,181,79,1,49,5,-0.029550280712496657,2016-04-19 00:00:00
GPC_10352,2018/2/20,48,207,60,2,28,4,-0.05168790511335264,2018-02-20 00:00:00
GPC_10354,2017/7/20,53,219,86,3,29,5,-0.015308542153830706,2017-07-20 00:00:00
GPN_10095,2014/10/2,74,204,96,4,31,8,0.0502979944530233,2014-10-02 00:00:00
GPN_10232,2017/1/9,68,208,93,5,55,4,0.07172604682573103,2017-01-09 00:00:00
GPN_10240,2019/2/13,68,203,92,4,31,9,0.045392624034841234,2019-02-13 00:00:00
GPN_10103,2015/10/7,85,154,93,19,35,15,0.11120736670035547,2015-10-07 00:00:00
GPN_10105,2016/4/6,78,213,88,11,22,4,0.08764388259000322,2016-04-06 00:00:00
GPN_10235,2017/11/8,70,211,101,8,37,7,-0.021655437603045447,2017-11-08 00:00:00
GPN_9947,2013/10/1,83,146,105,9,29,13,-0.007439331528845128,2013-10-01 00:00:00
GPN_10236,2018/2/15,54,180,78,16,43,10,0.044339064527599385,2018-02-15 00:00:00
GPN_9939,2012/9/27,108,116,82,13,46,5,0.012482684615790829,2012-09-27 00:00:00
GPN_9949,2014/1/8,76,114,75,13,24,9,-0.007397067838709749,2014-01-08 00:00:00
GPN_9937,2012/7/26,100,96,105,31,52,5,-0.005614074350100529,2012-07-26 00:00:00
GPN_10237,2018/5/3,69,190,82,14,36,7,0.006929011116740158,2018-05-03 00:00:00
GPN_10097,2015/1/8,70,147,102,11,26,10,0.06923947282606767,2015-01-08 00:00:00
GPN_10239,2018/10/30,61,202,67,9,34,5,0.016721861314370038,2018-10-30 00:00:00
GPN_10234,2017/8/3,75,198,79,7,23,7,-0.0027251035137914052,2017-08-03 00:00:00
GPN_10231,2016/10/5,87,217,79,6,37,4,0.034013584394036116,2016-10-05 00:00:00
GPN_9945,2013/7/25,90,106,77,17,40,9,-0.00531259356005187,2013-07-25 00:00:00
GPN_10093,2014/7/29,94,90,85,12,21,4,0.004059363180526132,2014-07-29 00:00:00
GPN_10091,2014/4/3,86,133,72,14,49,5,-0.0030615254499654077,2014-04-03 00:00:00
GPN_10099,2015/4/8,65,151,95,9,33,9,0.06917485656730538,2015-04-08 00:00:00
GPN_10243,2019/10/31,47,216,76,6,25,5,0.021988640432990536,2019-10-31 00:00:00
GPN_10101,2015/7/28,67,144,103,9,41,11,0.07575614790914864,2015-07-28 00:00:00
GPN_10230,2016/7/31,77,150,112,12,24,5,-0.012724411077397968,2016-08-01 00:00:00
GPN_9943,2013/4/2,93,113,104,14,42,6,-0.0026455244145285888,2013-04-02 00:00:00
GPN_10233,2017/5/4,66,204,84,4,23,6,0.062145511841601435,2017-05-04 00:00:00
GPN_10410,2012/4/2,176,84,101,52,55,12,-0.037052596242804325,2012-04-02 00:00:00
GPN_9941,2013/1/8,105,139,116,22,26,9,0.0026115109878637193,2013-01-08 00:00:00
GPN_10242,2019/7/30,78,234,76,16,67,7,-0.02385533047938937,2019-07-30 00:00:00
GPS_10040,2013/8/22,67,176,75,3,42,9,-0.015698265671317938,2013-08-22 00:00:00
GPS_10036,2012/8/16,67,148,59,3,60,7,-0.007801226610869127,2012-08-16 00:00:00
GPS_10183,2014/11/20,50,169,57,0,61,8,0.015174467886404974,2014-11-20 00:00:00
GPS_10339,2017/11/16,95,208,56,4,39,7,0.02156133575951857,2017-11-16 00:00:00
GPS_10296,2016/5/19,83,123,61,1,37,10,0.011117643789420706,2016-05-19 00:00:00
GPS_10038,2013/2/28,56,153,50,3,35,10,0.012611500110122796,2013-02-28 00:00:00
GPS_10335,2018/11/20,116,209,59,4,36,18,-0.030660403705624395,2018-11-20 00:00:00
GPS_10327,2019/11/21,118,236,56,3,60,8,-0.003685587884540764,2019-11-21 00:00:00
GPS_10188,2016/2/26,98,180,42,5,52,17,-0.01340582732316964,2016-02-26 00:00:00
GPS_10337,2018/5/24,95,188,56,5,38,7,0.030331495765721694,2018-05-24 00:00:00
GPS_10039,2013/5/23,57,167,71,1,38,6,0.00779726334516595,2013-05-23 00:00:00
GPS_10186,2015/8/20,62,137,63,1,49,8,-0.01290318611136898,2015-08-20 00:00:00
GPS_10181,2014/5/22,49,158,54,0,47,12,0.007396430643567431,2014-05-22 00:00:00
GPS_10333,2019/5/30,122,196,84,4,55,11,-0.011041744746939308,2019-05-30 00:00:00
GPS_10298,2016/11/17,82,155,57,2,49,3,0.00920140573410544,2016-11-17 00:00:00
GPS_10182,2014/8/21,53,152,56,4,42,8,0.0016237460875241359,2014-08-21 00:00:00
GPS_10299,2017/2/23,95,219,66,3,41,19,-0.036188238661380316,2017-02-23 00:00:00
GPS_10336,2018/8/23,88,229,76,1,52,6,0.007140625544047373,2018-08-23 00:00:00
GPS_10180,2014/2/27,61,177,68,1,67,5,-0.005237976384321996,2014-02-27 00:00:00
GPS_10184,2015/2/27,68,153,49,1,63,11,0.030468158899673806,2015-02-27 00:00:00
GPS_10037,2012/11/15,60,167,59,1,57,12,-0.011002162796028949,2012-11-15 00:00:00
GPS_10340,2017/8/17,65,195,50,3,50,5,0.004873753293704652,2017-08-17 00:00:00
GPS_10179,2013/11/21,65,148,75,2,36,6,0.01503392111180468,2013-11-21 00:00:00
GPS_10185,2015/5/21,61,122,40,0,40,9,-0.0028444996344124678,2015-05-21 00:00:00
GPS_10297,2016/8/18,79,165,52,1,35,9,0.01649646863302889,2016-08-18 00:00:00
GPS_10334,2019/3/1,119,255,69,5,87,14,0.16181105008179442,2019-03-01 00:00:00
GPS_10300,2017/5/18,80,213,54,3,52,16,-0.015286569624868629,2017-05-18 00:00:00
GRMN_10169,2015/4/29,82,104,59,14,37,5,-0.04106129067212971,2015-04-29 00:00:00
GRMN_10291,2019/2/20,41,110,79,0,22,4,0.17035361603409085,2019-02-20 00:00:00
GRMN_10021,2012/8/1,77,120,46,13,33,4,0.0196839759005194,2012-08-01 00:00:00
GRMN_10295,2020/2/19,25,80,67,3,44,3,,
GRMN_10030,2014/10/29,66,128,67,8,30,4,-0.05664338523166645,2014-10-29 00:00:00
GRMN_10290,2018/10/31,33,92,51,4,38,7,0.04932600258019959,2018-10-31 00:00:00
GRMN_10023,2013/2/20,94,157,88,6,47,9,-0.09429155465530603,2013-02-20 00:00:00
GRMN_10294,2019/10/30,40,117,70,4,36,3,0.09600721715871674,2019-10-30 00:00:00
GRMN_10171,2015/10/28,101,102,63,8,30,4,0.00977292738259572,2015-10-28 00:00:00
GRMN_10020,2012/5/2,51,108,54,6,34,10,0.03874500079081256,2012-05-02 00:00:00
GRMN_10287,2018/2/21,55,98,77,8,25,8,-0.04609931622463781,2018-02-21 00:00:00
GRMN_10168,2015/2/18,46,129,86,3,60,3,-0.10737549975991112,2015-02-18 00:00:00
GRMN_10173,2016/4/27,54,84,42,5,25,2,0.03759754358397527,2016-04-27 00:00:00
GRMN_10029,2014/7/30,91,141,63,9,53,13,-0.055053870837720176,2014-07-30 00:00:00
GRMN_10028,2014/4/30,59,127,61,8,24,8,0.0364857200211639,2014-04-30 00:00:00
GRMN_10174,2016/7/27,46,73,67,1,33,3,0.11640443192340012,2016-07-27 00:00:00
GRMN_10026,2013/10/30,65,93,59,8,30,1,0.004160615024114246,2013-10-30 00:00:00
GRMN_10286,2017/11/1,61,89,70,4,16,8,0.05635044324881466,2017-11-01 00:00:00
GRMN_10292,2019/5/1,35,83,42,4,28,10,-0.06624679783874743,2019-05-01 00:00:00
GRMN_10176,2017/2/22,50,101,77,1,33,3,0.07333995454877118,2017-02-22 00:00:00
GRMN_10289,2018/8/1,32,100,53,0,24,4,0.03282624839097048,2018-08-01 00:00:00
GRMN_10178,2017/8/2,60,111,77,3,36,7,0.04460891112946097,2017-08-02 00:00:00
GRMN_10177,2017/5/3,42,107,40,0,23,5,-0.010928988191785116,2017-05-03 00:00:00
GRMN_10019,2012/2/22,73,168,34,8,67,1,0.09330951245879816,2012-02-22 00:00:00
GRMN_10024,2013/5/1,83,137,47,12,31,7,-0.0399088213456007,2013-05-01 00:00:00
GRMN_10027,2014/2/19,61,152,67,7,50,7,0.09561166655290763,2014-02-19 00:00:00
GRMN_10288,2018/5/2,46,84,49,2,25,4,0.05017797932277657,2018-05-02 00:00:00
GRMN_10025,2013/7/31,66,101,83,9,43,7,0.07568447763165231,2013-07-31 00:00:00
GRMN_10022,2012/10/31,70,109,66,2,37,2,-0.02539116788531837,2012-10-31 00:00:00
GS_9930,2012/10/16,74,80,103,11,52,9,-0.01028111469314763,2012-10-16 00:00:00
GS_9933,2013/7/16,117,113,139,16,59,18,-0.016932481637030317,2013-07-16 00:00:00
GS_10364,2019/10/15,135,214,108,8,60,8,0.0031095100907283517,2019-10-15 00:00:00
GS_10088,2017/1/18,140,178,150,25,52,22,-0.0061508957887646,2017-01-18 00:00:00
GS_10370,2018/4/17,116,217,148,11,67,19,-0.0164805332694612,2018-04-17 00:00:00
GS_10371,2018/1/17,133,164,126,19,48,24,-0.018610220992094084,2018-01-17 00:00:00
GS_10086,2016/7/19,128,119,115,20,34,19,-0.011755330603199998,2016-07-19 00:00:00
GS_9932,2013/4/16,142,167,126,24,56,13,-0.016113618067505553,2013-04-16 00:00:00
GS_10081,2015/4/16,109,147,82,25,53,27,-0.00442565570679454,2015-04-16 00:00:00
GS_10083,2015/10/15,165,141,141,15,53,13,0.030360494534044987,2015-10-15 00:00:00
GS_9929,2012/7/17,111,108,97,8,31,11,0.0030712843040594517,2012-07-17 00:00:00
GS_10369,2018/7/17,89,194,81,6,57,13,-0.001814717268038613,2018-07-17 00:00:00
GS_10079,2014/10/16,131,157,107,33,79,19,-0.02629205324804118,2014-10-16 00:00:00
GS_10084,2016/1/20,157,104,136,30,28,9,-0.019576630409611214,2016-01-20 00:00:00
GS_10087,2016/10/18,117,161,99,9,30,13,0.02147931883321008,2016-10-18 00:00:00
GS_9934,2013/10/17,148,118,143,29,64,11,-0.024221834673536224,2013-10-17 00:00:00
GS_10085,2016/4/19,165,159,112,16,36,23,0.0228272514557597,2016-04-19 00:00:00
GS_10078,2014/7/15,134,180,134,22,56,36,0.012994001011648493,2014-07-15 00:00:00
GS_10090,2017/7/18,144,158,124,18,18,16,-0.025953053698013484,2017-07-18 00:00:00
GS_10367,2019/1/16,143,189,100,29,78,16,0.09543659507223644,2019-01-16 00:00:00
GS_9931,2013/1/16,162,170,151,21,49,16,0.04056346447782167,2013-01-16 00:00:00
GS_10372,2017/10/17,111,156,105,18,36,21,-0.026071561522799547,2017-10-17 00:00:00
GS_10080,2015/1/16,196,225,206,43,87,32,-0.0070592734990602155,2015-01-16 00:00:00
GS_10082,2015/7/16,127,129,97,48,30,16,-0.008358442815404099,2015-07-16 00:00:00
GS_9927,2012/1/18,139,111,110,7,48,9,0.06787466454447455,2012-01-18 00:00:00
GS_10089,2017/4/18,113,133,115,23,31,6,-0.04715812970915168,2017-04-18 00:00:00
GS_10366,2019/4/15,104,169,92,13,94,8,-0.038154314932190785,2019-04-15 00:00:00
GS_10365,2019/7/16,120,175,108,11,78,6,0.018621809279273597,2019-07-16 00:00:00
GT_10071,2016/4/27,74,211,53,1,56,12,-0.07443559236036434,2016-04-27 00:00:00
GT_9775,2012/4/27,102,194,75,4,38,6,-0.05113165085896232,2012-04-27 00:00:00
GT_10223,2018/4/25,101,215,75,3,48,12,-0.05061408886767882,2018-04-25 00:00:00
GT_9912,2012/10/26,145,204,85,12,44,7,-0.10406501732702156,2012-10-26 00:00:00
GT_10074,2017/2/8,96,180,99,12,62,11,-0.0034119294238447173,2017-02-08 00:00:00
GT_10222,2018/2/8,80,197,71,2,61,11,-0.08126683960264236,2018-02-08 00:00:00
GT_9917,2014/2/13,85,181,77,8,50,21,0.1146049006628056,2014-02-13 00:00:00
GT_9774,2012/2/14,105,209,81,7,56,10,-0.05153903029823925,2012-02-14 00:00:00
GT_10229,2019/10/25,147,265,78,6,49,10,0.09379122129583672,2019-10-25 00:00:00
GT_10226,2019/2/8,147,224,87,11,64,20,-0.09051088915120477,2019-02-08 00:00:00
GT_9918,2014/4/29,84,219,73,2,51,11,-0.07717745478791492,2014-04-29 00:00:00
GT_9913,2013/2/12,143,237,77,0,49,18,-0.003594550056315482,2013-02-12 00:00:00
GT_9920,2014/10/29,97,194,83,1,66,9,0.05111824952229238,2014-10-29 00:00:00
GT_10073,2016/10/28,113,157,77,5,56,12,-0.08976830807681757,2016-10-28 00:00:00
GT_9919,2014/7/30,81,181,63,0,37,12,-0.0795659633252378,2014-07-30 00:00:00
GT_10225,2018/10/26,138,194,59,5,50,15,-0.011181309948886442,2018-10-26 00:00:00
GT_10077,2017/10/27,108,161,90,1,35,9,-0.04425298321351834,2017-10-27 00:00:00
GT_10076,2017/7/28,125,144,93,2,67,5,-0.08628452365176509,2017-07-28 00:00:00
GT_10227,2019/4/26,112,239,69,7,50,15,-0.016862541075732932,2019-04-26 00:00:00
