Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26,nearest_day_return,nearest_day
MAS_13828,2015/10/27,18,81,18,0,14,3,444,30,61,113,51,0,17,2,420,276,0.02753623979628972,2015-10-27 00:00:00
MAS_13908,2019/2/7,37,93,38,1,23,2,804,60,60,82,67,2,19,2,744,282,0.06827069045905776,2019-02-07 00:00:00
MAS_13912,2020/2/11,36,57,36,0,29,2,546,36,82,52,67,2,21,5,552,288,,
MAS_14032,2013/2/12,32,114,30,1,9,0,372,108,83,77,62,1,17,1,408,258,0.12478918149528705,2013-02-12 00:00:00
MAS_13825,2015/2/9,27,81,26,0,19,1,504,48,72,101,52,1,21,4,456,228,0.006142067622236347,2015-02-09 00:00:00
MAS_13826,2015/4/28,15,73,27,0,16,3,420,24,71,128,46,0,22,3,492,318,0.024724270822170213,2015-04-28 00:00:00
MAS_13905,2018/4/24,32,77,27,1,24,2,570,42,69,104,54,2,31,2,642,216,-0.08339672628392114,2018-04-24 00:00:00
MAS_13733,2013/4/30,32,103,27,1,12,2,372,42,50,81,65,1,20,3,324,192,-0.04799218172265074,2013-04-30 00:00:00
MAS_13830,2016/7/26,28,106,33,0,20,4,630,24,39,116,53,0,13,0,558,216,0.047326875651454665,2016-07-26 00:00:00
MAS_13833,2017/4/26,18,85,22,0,22,4,552,30,43,106,55,0,16,7,480,258,0.014905127759271775,2017-04-26 00:00:00
MAS_13730,2012/5/1,38,107,29,0,9,0,330,72,71,89,56,1,15,1,414,186,0.05690439873270759,2012-05-01 00:00:00
MAS_13731,2012/7/31,50,111,42,4,15,1,330,108,63,66,65,7,20,0,312,156,-0.083079280713235,2012-07-31 00:00:00
MAS_13910,2019/7/25,23,54,24,0,21,1,546,36,70,92,87,0,23,3,492,282,0.08112245518582295,2019-07-25 00:00:00
MAS_13735,2013/10/29,25,121,22,0,15,7,666,48,78,95,79,3,11,6,594,264,0.026290576915215524,2013-10-29 00:00:00
MAS_13831,2016/10/25,33,93,30,1,20,2,552,54,48,95,50,2,16,1,462,240,-0.09475572355176487,2016-10-25 00:00:00
MAS_13729,2012/2/14,59,72,34,1,8,1,312,144,58,63,67,0,11,0,240,138,-0.12093725982612367,2012-02-14 00:00:00
MAS_13911,2019/10/30,30,42,25,0,21,2,348,30,75,83,75,2,13,3,426,240,0.0351623659836664,2019-10-30 00:00:00
MAS_13824,2014/10/28,26,104,23,1,15,1,504,30,81,106,41,2,13,1,468,276,-0.036134058567774414,2014-10-28 00:00:00
MAT_14178,2015/1/30,49,84,24,4,22,9,438,120,69,131,56,0,22,8,486,306,0.0,2015-01-30 00:00:00
MAT_14270,2017/10/26,82,177,37,3,69,10,834,222,81,177,63,7,23,4,492,426,-0.0051779886533124255,2017-10-26 00:00:00
MAT_14173,2013/7/17,30,121,25,6,32,17,762,114,51,74,43,7,19,4,546,258,-0.06842222875799131,2013-07-17 00:00:00
MAT_14222,2015/7/15,24,145,20,2,21,8,438,42,40,65,24,5,6,0,216,144,-0.008907805768968768,2015-07-15 00:00:00
MAT_14275,2019/2/7,35,107,22,5,19,4,420,72,41,94,45,2,24,2,306,168,-0.010408336014667507,2019-02-07 00:00:00
MAT_14278,2019/10/30,47,106,20,11,24,6,564,126,41,114,40,0,18,0,324,234,0.13825757387611606,2019-10-30 00:00:00
MAT_14226,2016/7/20,43,124,21,2,27,3,576,60,27,100,55,4,20,1,360,210,0.014210778941880388,2016-07-20 00:00:00
MAT_14227,2017/1/25,56,101,23,2,22,7,612,66,53,92,54,3,22,1,342,204,0.01186274208237825,2017-01-25 00:00:00
MAT_14167,2012/1/31,25,128,26,7,18,2,984,36,49,100,54,9,27,1,468,132,0.04977986045287408,2012-01-31 00:00:00
MAT_14276,2019/4/25,56,100,27,8,29,5,402,138,43,103,51,7,33,1,342,270,-0.020733670627812062,2019-04-25 00:00:00
MAT_14175,2014/4/17,22,118,29,8,30,8,684,90,47,148,54,6,21,0,654,246,-0.010823649309693928,2014-04-17 00:00:00
MAT_14177,2014/10/16,31,87,15,3,20,13,534,84,63,146,49,0,29,8,450,252,-0.030124428576103764,2014-10-16 00:00:00
MAT_14272,2018/4/27,55,158,27,7,42,14,516,108,47,103,36,0,22,0,240,216,0.013590882709515695,2018-04-27 00:00:00
MAT_14223,2015/10/15,49,174,29,4,42,8,504,186,40,61,24,1,22,0,186,132,0.00044405988803553065,2015-10-15 00:00:00
MAT_14274,2018/10/25,43,123,34,8,24,5,474,120,54,62,31,0,14,0,288,246,0.02976194826586309,2018-10-25 00:00:00
MAT_14225,2016/4/20,36,138,30,3,21,2,636,96,30,113,31,0,37,1,318,168,-0.02565611724563777,2016-04-20 00:00:00
MAT_14170,2012/10/16,21,107,22,3,18,4,594,48,46,99,40,0,25,0,726,156,0.05025416956556383,2012-10-16 00:00:00
MAT_14271,2018/2/1,65,137,26,4,52,12,684,264,81,161,45,8,60,4,486,462,-0.032828311411266964,2018-02-01 00:00:00
MAT_14174,2014/1/31,36,99,25,2,13,6,786,84,59,168,50,5,21,3,726,282,-0.12020456569878367,2014-01-31 00:00:00
MAT_14171,2013/2/1,18,143,27,8,27,2,1116,36,38,85,37,3,10,0,726,168,0.01674188773679797,2013-02-01 00:00:00
MAT_14168,2012/4/16,23,102,25,8,23,4,708,60,54,82,54,5,30,3,360,264,-0.09141519899183803,2012-04-16 00:00:00
MAT_14228,2017/4/21,34,111,22,4,39,6,684,54,71,81,33,1,20,1,396,246,-0.1356603844960771,2017-04-21 00:00:00
MAT_14229,2017/7/27,38,123,15,4,31,4,606,156,33,45,38,6,19,5,180,156,0.01816439576389905,2017-07-27 00:00:00
MAT_14312,2013/10/16,14,114,20,4,16,4,618,24,50,94,39,3,18,3,246,174,0.010108351175803556,2013-10-16 00:00:00
MAT_14279,2020/2/13,66,147,35,7,29,8,834,186,63,126,34,0,21,1,396,294,,
MAT_14307,2016/10/19,26,84,19,4,19,4,498,66,56,92,43,2,33,2,324,204,-0.002930584432506933,2016-10-19 00:00:00
MAT_14169,2012/7/17,19,119,31,3,28,4,708,30,56,118,51,9,28,1,420,222,0.09697159255003407,2012-07-17 00:00:00
MAT_14176,2014/7/17,26,89,23,5,29,11,576,90,67,146,38,2,18,4,486,216,-0.06584677876514444,2014-07-17 00:00:00
MCD_13817,2016/10/21,30,136,20,0,15,6,654,36,41,107,51,1,16,5,390,174,0.03038799511282675,2016-10-21 00:00:00
MCD_13886,2019/7/26,18,92,15,0,9,5,744,54,52,138,52,1,27,6,522,318,0.0053161694491210545,2019-07-26 00:00:00
MCD_13814,2016/1/25,36,99,20,3,20,10,546,78,53,101,57,2,45,5,564,276,0.00675671800720723,2016-01-25 00:00:00
MCD_13514,2013/10/21,32,69,16,6,14,6,540,84,71,91,57,6,47,8,606,282,-0.006407569641868839,2013-10-21 00:00:00
MCD_13878,2017/4/26,13,94,11,1,21,3,618,54,70,132,50,2,38,6,366,222,-0.006069164635661095,2017-04-26 00:00:00
MCD_13884,2019/1/30,14,135,16,0,25,8,750,30,58,91,60,1,56,8,372,348,-0.0021957177389517746,2019-01-30 00:00:00
MCD_13807,2014/1/23,37,100,14,2,26,7,612,72,64,112,56,1,41,4,498,222,0.0046374626279872535,2014-01-23 00:00:00
MCD_13809,2014/10/21,48,78,20,8,27,4,468,96,81,104,62,7,46,2,480,318,-0.0063325060033899705,2014-10-21 00:00:00
MCD_13813,2015/10/22,25,81,9,2,15,6,408,42,64,115,59,4,56,5,498,336,0.08123660773045005,2015-10-22 00:00:00
MCD_13880,2017/10/24,12,92,8,1,23,10,486,42,54,97,57,4,31,12,480,252,0.0033060398985487183,2017-10-24 00:00:00
MCD_13981,2018/7/26,11,121,8,1,14,6,492,30,61,88,74,3,43,8,438,252,-0.017307571342209727,2018-07-26 00:00:00
MCD_13715,2013/1/23,38,78,7,4,15,8,570,84,68,130,64,3,37,3,654,324,0.005702059452315389,2013-01-23 00:00:00
MCD_13883,2018/10/23,12,118,11,3,22,5,654,48,47,116,41,1,36,3,384,246,0.0631338216731756,2018-10-23 00:00:00
MCD_13811,2015/4/22,42,61,9,2,22,3,240,66,94,78,96,0,57,9,426,336,0.031305929222349434,2015-04-22 00:00:00
MCD_13881,2018/1/30,8,143,22,4,38,11,756,18,34,105,37,0,36,8,474,336,-0.029757599245000214,2018-01-30 00:00:00
MCD_13810,2015/1/23,54,77,16,4,25,2,546,90,71,90,32,4,49,5,480,120,-0.014633093189415969,2015-01-23 00:00:00
MCD_13885,2019/4/30,15,121,14,1,23,5,618,48,59,142,35,2,41,1,516,324,0.0022829353600770648,2019-04-30 00:00:00
MCD_13713,2012/7/23,36,84,20,4,20,6,510,48,75,64,67,5,42,4,468,276,-0.028827247618084417,2012-07-23 00:00:00
MCD_13808,2014/4/22,37,96,12,4,11,3,558,30,52,113,52,2,51,2,516,246,-0.003511572996397927,2014-04-22 00:00:00
MCD_13882,2018/4/30,11,112,10,2,17,5,558,36,58,103,57,1,35,4,426,312,0.05773846628834245,2018-04-30 00:00:00
MCD_13716,2013/7/22,36,59,15,4,12,7,504,60,95,104,52,1,23,1,420,282,-0.026827514730925598,2013-07-22 00:00:00
MCD_14013,2014/7/22,38,125,14,4,18,6,660,72,97,151,76,7,58,6,582,282,-0.013121541452051688,2014-07-22 00:00:00
MCD_13887,2019/10/22,17,100,13,1,11,5,834,24,39,79,43,0,49,0,612,264,-0.0504169717576074,2019-10-22 00:00:00
MCD_13712,2012/4/20,33,93,16,1,16,8,570,78,49,86,58,5,28,2,408,228,0.006926990665041766,2012-04-20 00:00:00
MCD_14034,2013/4/19,42,72,8,3,18,6,504,78,101,89,58,3,25,6,492,384,-0.019527086857558,2013-04-19 00:00:00
MCD_13816,2016/7/26,27,109,25,3,9,7,498,90,41,136,61,1,34,9,564,270,-0.04466249900515451,2016-07-26 00:00:00
MCD_13888,2020/1/29,23,112,19,2,28,10,882,48,36,62,51,0,12,4,540,156,0.019249978913004732,2020-01-29 00:00:00
MCD_13879,2017/7/25,11,91,7,1,16,7,564,24,52,92,45,2,40,12,594,336,0.04754692743167399,2017-07-25 00:00:00
MCD_13508,2017/1/23,15,126,11,0,32,3,492,54,37,85,40,0,49,5,540,276,-0.007197815045283051,2017-01-23 00:00:00
MCHP_14712,2013/5/2,23,59,17,0,31,0,636,60,50,48,46,1,23,6,582,246,0.014127483595216097,2013-05-02 00:00:00
MCHP_15024,2019/11/5,25,33,19,5,33,1,486,132,108,81,85,9,44,3,540,306,0.0024052702616321753,2019-11-05 00:00:00
MCHP_15025,2019/2/5,26,37,23,5,43,4,630,162,112,112,91,10,35,6,618,366,0.007992201720521841,2019-02-05 00:00:00
MCHP_15028,2018/2/7,20,35,12,0,27,0,594,48,69,115,41,2,31,4,1182,276,-0.09801995959873633,2018-02-07 00:00:00
MCHP_14887,2015/11/4,32,33,28,2,38,2,828,30,63,41,20,1,20,1,408,156,0.0034822200881865486,2015-11-04 00:00:00
MCHP_15030,2017/8/3,18,52,19,0,29,2,726,24,64,94,62,0,28,4,972,264,0.010774249732392828,2017-08-03 00:00:00
MCHP_14708,2012/5/2,24,43,19,2,27,0,522,24,67,71,41,4,39,4,642,216,-0.00879935785748065,2012-05-02 00:00:00
MCHP_15027,2018/8/10,37,58,28,10,45,5,690,78,121,81,53,4,60,1,846,372,-0.1087887231825776,2018-08-10 00:00:00
MCHP_14713,2013/7/31,21,56,24,1,23,0,588,36,46,55,51,0,32,6,618,228,0.012484119196606304,2013-07-31 00:00:00
MCHP_14883,2014/11/2,43,51,23,5,32,1,726,24,105,35,45,4,19,0,342,174,0.002319611985741377,2014-11-03 00:00:00
MCHP_14709,2012/8/3,21,42,26,0,58,2,618,12,108,56,69,3,42,2,606,174,0.0389221310679666,2012-08-03 00:00:00
MCHP_14996,2019/8/7,28,32,29,3,26,3,408,126,104,88,94,9,39,10,630,246,0.039501536642262636,2019-08-07 00:00:00
MCHP_14710,2012/11/8,22,46,20,4,29,1,558,24,95,61,57,1,47,6,558,420,-0.006228612866328587,2012-11-08 00:00:00
MCHP_15029,2017/11/6,20,52,15,0,23,3,720,42,49,88,47,2,26,3,648,246,0.018150724768014603,2017-11-06 00:00:00
MCHP_14889,2016/5/5,28,40,19,4,40,2,696,48,83,86,49,5,31,2,726,234,-0.012391542685061707,2016-05-05 00:00:00
MCHP_14880,2014/1/30,12,47,14,1,21,1,474,18,33,88,49,7,30,6,648,204,0.0168123736771697,2014-01-30 00:00:00
MCHP_14885,2015/5/7,25,37,20,3,28,2,648,36,56,34,43,4,13,4,342,162,0.006368058441388103,2015-05-07 00:00:00
MCHP_14882,2014/7/31,15,47,26,2,34,4,774,36,55,57,54,1,36,17,624,222,-0.02659458469700171,2014-07-31 00:00:00
MCHP_14403,2016/11/7,26,77,21,1,28,5,714,60,76,68,38,8,27,2,852,132,0.033377586861326414,2016-11-07 00:00:00
MCHP_15026,2018/11/8,46,64,33,10,32,7,654,150,110,73,78,10,41,3,552,444,0.059032627543827765,2018-11-08 00:00:00
MCHP_15032,2017/2/7,30,62,18,0,25,3,708,48,33,71,27,1,37,2,420,180,0.00650577691989529,2017-02-07 00:00:00
MCHP_14404,2013/10/30,15,52,24,1,23,1,618,42,61,66,37,0,40,3,552,132,-0.008684825824989861,2013-10-30 00:00:00
MCHP_15166,2018/5/8,23,48,29,5,43,0,774,60,80,90,49,2,32,5,786,240,0.02152359373550516,2018-05-08 00:00:00
MCHP_14881,2014/5/6,15,45,21,2,31,1,642,18,40,74,35,0,21,5,564,96,-0.008768174981377275,2014-05-06 00:00:00
MCHP_14888,2016/2/4,54,65,34,4,54,5,786,54,62,61,53,6,18,2,468,192,0.00992443257729847,2016-02-04 00:00:00
MCHP_14711,2013/2/7,19,64,18,0,38,2,540,54,52,74,42,1,29,4,426,228,-0.014804125542403956,2013-02-07 00:00:00
MCHP_14707,2012/2/2,22,42,15,0,24,1,378,48,30,28,26,0,10,3,264,114,0.003461055608757535,2012-02-02 00:00:00
MCHP_14886,2015/8/3,34,41,28,2,48,1,654,18,87,45,63,6,35,1,318,150,-0.001167115706873445,2015-08-03 00:00:00
MCHP_15031,2017/5/9,29,54,21,2,17,2,828,42,54,97,40,1,27,11,642,186,0.013119505377429121,2017-05-09 00:00:00
MCK_14232,2015/10/29,28,95,45,13,23,1,912,72,61,97,95,11,40,3,468,282,0.02105145694204213,2015-10-29 00:00:00
MCK_14184,2012/4/30,13,103,37,14,28,6,1110,60,51,61,61,14,30,1,672,234,0.0039538780701293685,2012-04-30 00:00:00
MCK_14238,2017/7/27,20,45,28,11,18,6,618,12,40,117,73,10,35,1,546,210,-0.022963674085119342,2017-07-27 00:00:00
MCK_14235,2016/7/27,26,68,34,11,25,6,708,36,34,63,38,9,35,5,414,270,0.003260644964482973,2016-07-27 00:00:00
MCK_14287,2019/10/30,38,85,30,19,24,9,744,108,42,84,38,20,20,2,438,204,-0.08440429133543825,2019-10-30 00:00:00
MCK_14311,2014/5/13,22,94,34,4,34,7,1236,60,33,59,43,2,35,2,234,222,0.03311716933910769,2014-05-13 00:00:00
MCK_14237,2017/5/18,61,76,80,21,39,8,696,108,36,43,51,5,27,3,450,174,-0.004224097951890936,2017-05-18 00:00:00
MCK_14191,2014/1/30,35,61,22,13,29,4,774,60,52,73,73,2,39,8,480,186,0.02279545807980532,2014-01-30 00:00:00
MCK_14286,2019/7/31,44,64,42,13,22,4,522,60,50,130,43,16,26,2,642,204,-0.025049166553446245,2019-07-31 00:00:00
MCK_14186,2012/10/25,28,103,37,14,40,3,834,126,62,77,76,7,33,9,666,210,0.04077758282614896,2012-10-25 00:00:00
MCK_14306,2015/5/12,40,105,48,6,24,6,1194,114,50,82,58,11,28,4,396,174,0.0044194005219928565,2015-05-12 00:00:00
MCK_14190,2013/10/24,23,102,25,6,37,6,822,24,40,88,53,6,39,3,390,120,0.048584388675109384,2013-10-24 00:00:00
MCK_14185,2012/7/26,21,82,25,27,21,4,996,108,36,88,64,9,36,2,690,222,-0.004531702282718486,2012-07-26 00:00:00
MCK_14283,2018/10/25,57,79,47,19,29,7,792,156,43,60,60,5,23,6,306,150,0.003372232493338512,2018-10-25 00:00:00
MCK_14183,2012/1/30,21,63,33,20,22,6,774,114,39,59,80,20,52,6,660,216,-0.007817363967631552,2012-01-30 00:00:00
MCK_14280,2018/2/1,25,99,40,10,27,4,564,60,54,120,67,5,44,3,522,258,-0.015454763944154681,2018-02-01 00:00:00
MCK_14282,2018/7/26,55,48,28,5,25,14,534,78,55,91,67,13,41,7,222,156,-0.04716916578195829,2018-07-26 00:00:00
MCK_14284,2019/1/31,58,114,51,21,43,3,858,138,44,87,46,8,36,2,252,174,0.02624628908744464,2019-01-31 00:00:00
MCK_14188,2013/5/7,39,95,44,10,31,13,1200,72,60,73,51,3,27,6,690,294,0.003695776439784693,2013-05-07 00:00:00
MCK_14236,2017/1/25,37,53,55,8,32,5,552,30,63,54,60,9,30,1,306,258,0.01881200587181997,2017-01-25 00:00:00
MCK_14231,2015/7/29,16,66,25,8,20,2,798,54,41,117,63,3,36,0,666,132,0.0004851398416099162,2015-07-29 00:00:00
MCK_14187,2013/1/31,40,72,36,17,19,4,876,72,50,68,61,6,46,9,558,252,-0.003975373051390174,2013-01-31 00:00:00
MCK_14189,2013/7/25,23,105,33,9,25,0,882,54,44,70,50,1,37,5,342,132,0.0010130233623963925,2013-07-25 00:00:00
MCK_14192,2014/7/31,22,67,24,9,18,2,774,30,22,40,40,3,13,2,396,192,0.0031895456750408173,2014-07-31 00:00:00
MCK_14193,2014/10/28,18,90,32,2,21,1,846,66,70,92,89,10,42,6,552,144,-0.007400098779394738,2014-10-28 00:00:00
MCK_14305,2016/10/27,40,70,80,10,44,14,654,90,51,51,60,5,29,9,330,216,0.012171234070987412,2016-10-27 00:00:00
MCK_14285,2019/5/8,61,82,42,23,17,6,888,198,59,78,41,12,34,5,486,192,0.04789940029001172,2019-05-08 00:00:00
MCK_14239,2017/10/26,55,68,30,14,25,10,552,60,42,88,49,17,32,3,354,168,-0.05179027179150153,2017-10-26 00:00:00
MCK_14233,2016/1/27,16,26,29,3,15,1,534,30,57,76,87,12,25,4,558,258,-0.023802603622826712,2016-01-27 00:00:00
MCO_14629,2015/5/1,11,17,20,3,8,0,558,30,76,102,76,5,27,10,636,366,-0.002790136083794525,2015-05-01 00:00:00
MCO_14621,2013/5/3,25,24,29,36,8,2,558,96,46,45,46,26,9,7,360,294,0.036333621645909364,2013-05-03 00:00:00
MCO_14807,2017/2/17,21,20,36,17,6,0,660,30,71,121,97,18,19,7,684,354,0.02431500885042981,2017-02-17 00:00:00
MCO_14939,2019/7/31,21,41,37,1,12,4,504,42,91,100,92,2,26,4,594,384,0.059829858168865435,2019-07-31 00:00:00
MCO_14933,2018/2/9,9,40,31,15,10,3,798,60,71,136,102,10,33,21,996,618,0.016432233535095486,2018-02-09 00:00:00
MCO_14804,2016/4/29,23,20,31,4,10,4,624,42,112,118,111,10,32,23,732,342,-0.03410693547387511,2016-04-29 00:00:00
MCO_14623,2013/10/25,25,20,27,12,6,0,564,84,48,65,76,7,26,4,426,300,-0.02240436418061653,2013-10-25 00:00:00
MCO_14626,2014/7/25,17,20,20,9,7,2,546,48,57,90,66,5,32,6,636,276,-0.009299314220743704,2014-07-25 00:00:00
MCO_14628,2015/2/6,16,24,33,7,6,1,720,24,44,98,81,14,25,2,954,384,0.05114189390094226,2015-02-06 00:00:00
MCO_14941,2020/2/12,23,74,33,3,29,7,744,54,64,110,86,7,38,6,804,378,,
MCO_15101,2012/10/26,9,37,37,12,9,4,630,24,49,47,45,14,17,6,456,174,0.04746277583130687,2012-10-26 00:00:00
MCO_15125,2012/2/8,18,22,31,14,12,5,498,54,37,38,44,8,11,3,474,126,-0.01718825492081766,2012-02-08 00:00:00
MCO_14801,2015/7/24,22,23,23,7,6,0,636,60,68,67,61,1,19,8,498,252,0.00053684285475053,2015-07-24 00:00:00
MCO_14805,2016/7/22,20,26,22,3,8,0,594,60,72,89,87,10,23,7,558,366,0.009395104782579544,2016-07-22 00:00:00
MCO_14803,2016/2/5,12,18,27,2,5,0,642,42,94,87,87,1,28,11,636,378,-0.039145949239083766,2016-02-05 00:00:00
MCO_14806,2016/10/21,33,20,26,11,15,0,594,42,65,80,82,17,51,6,432,342,-0.05412155307910205,2016-10-21 00:00:00
MCO_14622,2013/7/24,11,20,31,12,5,1,582,30,60,91,84,13,27,12,558,306,0.0380356103298154,2013-07-24 00:00:00
MCO_14935,2018/7/27,18,47,35,10,15,3,714,66,42,73,52,2,16,11,558,354,-0.04910615473424218,2018-07-27 00:00:00
MCO_15057,2017/11/3,14,36,41,5,8,2,720,54,83,108,92,5,38,15,822,414,0.01922939127924006,2017-11-03 00:00:00
MCO_14940,2019/10/30,27,61,36,10,18,9,504,48,71,112,78,7,15,12,588,264,-0.009800310631291607,2019-10-30 00:00:00
MCO_14624,2014/2/7,24,20,28,6,3,2,654,84,43,88,64,15,21,4,462,228,0.042334246999000236,2014-02-07 00:00:00
MCO_14809,2017/7/21,19,31,31,4,7,1,678,66,54,95,68,6,20,12,660,288,0.042462917614416666,2017-07-21 00:00:00
MCO_15102,2012/7/27,20,19,31,13,16,4,510,42,23,29,24,6,20,3,222,132,0.020453970858148814,2012-07-27 00:00:00
MCO_15103,2012/4/26,14,18,32,13,15,4,444,36,30,24,40,12,17,3,300,150,-0.008577569689799723,2012-04-26 00:00:00
MCO_14808,2017/5/5,17,22,24,5,6,0,378,48,50,92,71,9,22,11,498,264,-0.009798979514181405,2017-05-05 00:00:00
MCO_14625,2014/4/25,20,15,25,7,5,1,558,48,48,96,62,12,13,10,618,354,-0.006528615976133857,2014-04-25 00:00:00
MCO_14934,2018/4/28,14,32,27,8,6,4,528,66,66,93,80,6,42,12,816,480,-0.005091098799419824,2018-04-30 00:00:00
MDLZ_14673,2015/4/29,29,106,30,2,4,2,852,114,64,135,45,1,34,0,546,234,0.051630477317115016,2015-04-29 00:00:00
MDLZ_14671,2014/11/5,25,83,17,1,7,0,822,54,63,117,48,0,35,3,720,234,0.060519635182944224,2014-11-05 00:00:00
MDLZ_15048,2018/7/25,24,104,23,2,5,2,780,48,62,119,51,1,32,6,480,210,-0.0004817065882265492,2018-07-25 00:00:00
MDLZ_14670,2014/8/6,39,69,21,1,16,2,774,90,88,103,53,1,52,3,486,300,-0.008342581888164835,2014-08-06 00:00:00
MDLZ_14522,2013/2/13,38,128,13,0,12,2,1164,66,62,73,59,3,34,6,768,234,0.0025288906810860823,2013-02-13 00:00:00
MDLZ_14524,2013/8/7,26,92,29,0,19,9,1044,48,82,92,51,0,24,4,576,228,-0.018832403326281888,2013-08-07 00:00:00
MDLZ_14525,2013/11/6,66,105,28,0,19,1,1062,90,90,114,66,1,38,1,624,300,0.0,2013-11-06 00:00:00
MDLZ_14521,2012/11/7,46,92,16,2,7,3,900,72,101,85,69,6,39,5,588,324,-0.009060014088027035,2012-11-07 00:00:00
MDLZ_14523,2013/5/7,36,100,21,0,16,11,1020,84,88,109,57,5,65,7,984,228,0.008346716920252241,2013-05-07 00:00:00
MDLZ_15044,2020/1/29,17,99,22,4,12,6,744,54,43,101,54,0,50,3,624,168,-0.005287094054649888,2020-01-29 00:00:00
MDLZ_14962,2019/10/29,17,89,23,0,8,5,768,66,56,84,44,1,51,3,528,186,0.008013775708173744,2019-10-29 00:00:00
MDLZ_14668,2014/2/12,40,98,30,2,26,1,1056,102,75,71,56,4,39,3,666,252,-0.00210335629182068,2014-02-12 00:00:00
MDLZ_14822,2017/5/2,39,114,21,0,10,4,900,84,48,95,43,0,26,3,462,186,-0.007262816269865135,2017-05-02 00:00:00
MDLZ_15047,2018/10/29,13,95,16,0,22,8,714,18,49,94,38,1,31,1,462,198,0.0,2018-10-29 00:00:00
MDLZ_15046,2019/1/31,10,127,17,1,20,3,960,48,54,115,57,0,48,7,612,156,0.055923233769534564,2019-01-31 00:00:00
MDLZ_14669,2014/5/7,39,108,18,1,33,3,960,66,85,86,37,3,42,9,702,246,0.08177163979554436,2014-05-07 00:00:00
MDLZ_14819,2016/7/27,35,89,22,0,13,1,744,102,74,90,27,1,19,2,624,252,-0.02895030659206665,2016-07-27 00:00:00
MDLZ_14961,2019/7/30,13,104,17,0,15,5,726,12,65,139,78,3,52,1,546,258,-0.0009113969468514948,2019-07-30 00:00:00
MDLZ_14676,2016/4/27,26,79,28,2,13,2,762,114,59,101,55,1,20,3,468,282,0.0324706133674173,2016-04-27 00:00:00
MDLZ_14674,2015/10/28,24,80,26,2,7,1,786,30,67,98,50,0,20,1,330,258,-0.004291780145727953,2015-10-28 00:00:00
MDLZ_14820,2016/10/26,31,84,20,3,10,6,864,132,62,103,39,3,35,3,618,252,0.0364827276549593,2016-10-26 00:00:00
MDLZ_14826,2018/5/1,19,110,22,0,14,2,624,48,66,126,49,1,14,1,558,216,-0.012911349912232972,2018-05-01 00:00:00
MDLZ_14675,2016/2/3,36,132,30,2,15,6,1116,84,82,124,45,0,30,7,618,306,-0.0648391220794946,2016-02-03 00:00:00
MDLZ_14821,2017/2/7,50,101,38,1,13,0,1104,162,62,77,35,0,21,4,612,198,-0.0018177236857170875,2017-02-07 00:00:00
MDLZ_14824,2017/10/30,29,119,21,0,9,3,708,42,71,126,57,2,26,2,492,180,-0.0339233298368401,2017-10-30 00:00:00
MDLZ_15045,2019/4/30,11,110,17,1,6,1,822,12,59,111,58,3,45,2,582,234,0.006332865674941068,2019-04-30 00:00:00
MDLZ_14823,2017/8/2,77,109,24,0,11,6,792,66,54,106,50,2,48,4,384,144,0.011004116322558266,2017-08-02 00:00:00
MDT_13805,2018/5/24,44,107,22,6,13,4,960,96,66,103,61,3,38,3,690,282,0.0202908243513158,2018-05-24 00:00:00
MDT_13803,2017/11/21,34,72,34,1,6,3,702,48,76,99,60,11,30,9,744,306,0.047655285976099686,2017-11-21 00:00:00
MDT_13618,2014/2/18,69,138,41,6,26,17,1128,78,30,75,85,8,30,6,360,240,-0.012130844382016727,2014-02-18 00:00:00
MDT_13806,2018/8/21,31,87,20,2,12,2,792,78,68,170,50,13,47,5,810,282,0.057092074412317124,2018-08-21 00:00:00
MDT_13701,2016/11/22,56,72,29,0,13,7,1002,108,76,99,50,6,54,3,654,384,-0.08662203025966643,2016-11-22 00:00:00
MDT_13875,2019/8/20,21,71,15,4,11,2,570,30,68,110,60,7,40,5,468,336,0.026204677951013226,2019-08-20 00:00:00
MDT_13555,2012/8/21,39,110,31,1,22,6,900,84,44,93,85,4,34,5,528,342,-0.0074789232227997484,2012-08-21 00:00:00
MDT_13552,2012/2/21,70,120,38,1,17,5,948,144,69,94,87,3,43,5,570,384,-0.023785602927059116,2012-02-21 00:00:00
MDT_13541,2013/5/21,54,185,62,8,35,5,1308,144,41,79,54,4,31,2,252,174,0.0493084609053549,2013-05-21 00:00:00
MDT_13700,2016/8/25,37,93,29,2,16,7,1074,84,47,113,65,2,26,9,636,318,-0.014541282331704932,2016-08-25 00:00:00
MDT_14036,2015/6/2,49,131,48,9,23,10,1626,78,47,66,65,4,29,5,606,270,0.002346809808835504,2015-06-02 00:00:00
MDT_14060,2013/2/19,0,0,0,0,0,0,0,0,116,186,105,8,60,14,1530,354,-0.028013576501399573,2013-02-19 00:00:00
MDT_13877,2020/2/18,44,74,22,0,13,3,714,108,102,85,55,3,30,5,480,354,,
MDT_13699,2016/5/31,61,120,53,8,29,13,1218,108,40,107,86,3,42,1,918,420,-0.01481208285359703,2016-05-31 00:00:00
MDT_13804,2018/2/20,30,90,26,2,9,3,822,66,77,143,65,11,62,7,900,354,-0.0204056775664474,2018-02-20 00:00:00
